source_node,target_node
150591,149066
262786,263454
260835,261051
63014,61299
354819,352671
507549,509764
563405,563577
215762,215773
193777,193804
254906,253231
115356,115491
39877,40700
401535,401296
381689,381993
48105,47849
130556,131153
376377,376616
163088,165514
425834,426659
534595,534589
511636,512414
210251,212788
424276,426402
43863,43325
111052,111028
374421,364420
96895,97025
583210,583010
387758,389392
375408,377104
237537,238605
232172,242262
356568,354320
275166,274779
312898,314838
332321,326114
91119,87757
277075,283372
112575,112580
534286,534369
290796,290806
452966,452948
190754,189266
14337,14921
5712,7577
574058,574055
469259,468730
237208,241705
12719,14613
363402,363471
258038,277393
220707,220874
473713,480650
26101,23520
285392,283746
324777,329961
248769,247501
17465,19959
582718,580834
179033,179027
83901,83638
98826,98910
179713,179725
346491,347653
453872,453935
43810,43798
79063,79083
77535,77537
59475,58880
136578,136588
38711,38714
477560,478178
241397,241067
141785,141390
81994,81133
362450,298298
21485,23077
93087,93092
103563,103389
344849,339939
8056,8123
232963,233476
527364,526235
172122,173927
500049,499276
92588,92590
552804,550978
269846,265107
435442,435536
176192,169457
242484,243028
534967,535776
166157,166450
497539,499326
94596,94746
108372,108303
86653,86453
439223,440762
88048,88409
180480,179587
38969,39480
356005,356010
481071,484078
374923,374698
113214,113357
374332,373476
389074,389041
135889,135746
163699,163842
500901,500781
308384,308016
165123,160312
159096,159154
6203,6204
41977,38717
103536,103390
352578,354264
372851,365710
17750,17579
229361,303190
399552,400323
405414,403888
517599,517588
124217,122740
530600,536976
557374,557572
291775,291974
207130,203099
267149,267155
51588,52134
316295,319780
153757,152489
93114,95399
317178,315145
20797,33548
17518,17579
148424,149453
496505,497668
539315,542873
466717,466477
426249,424994
162121,162128
5712,5162
66741,66637
247753,249192
551283,549582
165156,162838
341070,338814
493088,495701
575381,575413
99936,100561
219828,206247
270590,270596
437614,445373
99013,99354
111984,114204
43781,45176
64050,68746
21707,22226
566153,587963
263903,263915
30393,30977
105558,105578
357869,360591
184312,181290
216535,221120
365602,365287
204060,206851
360455,361475
370616,368728
369188,368352
217536,217672
373941,373930
403434,390651
167086,147933
129237,129920
69988,70212
84416,84678
571828,573743
366966,368280
35063,34234
469757,466726
508874,509743
299559,300879
87967,88688
270801,270792
47225,46636
587915,586424
255165,254169
85142,86660
52134,51781
304822,302580
267399,266474
399781,397260
260656,258730
210822,210457
53117,54924
116811,122117
516194,517656
503763,504248
516190,516194
368332,368343
161708,161692
272363,273211
402938,403036
316183,319807
136722,136715
36666,36058
134889,135287
296708,302110
184853,186824
65416,67223
443110,446039
484476,484508
111317,111377
473160,474197
188553,186985
483288,483030
498523,498528
453860,453872
347315,345610
367742,365602
281234,286222
51661,51695
404776,403818
414765,417969
118442,115631
442672,443719
26645,26132
60122,62021
130559,129788
161721,159779
49625,49534
205947,211981
222954,225221
51781,51588
270582,270572
522088,519708
353878,349730
182284,182291
102250,102129
500048,502004
93258,93271
88500,88480
88505,88824
460413,451827
405355,405349
60591,60755
58600,63649
457427,457021
173013,171924
46311,46160
541921,541004
106485,107121
97776,98386
420532,417809
73013,72515
100307,100317
76739,76341
124966,124495
87017,86653
197354,195419
342499,338100
63215,63035
558999,558998
300332,297633
286262,287601
250310,250063
274066,274999
540762,543088
284956,287565
498917,497976
236262,236757
380944,371800
41145,41143
257010,257329
325386,323279
44029,44128
12127,11102
58114,57474
179402,176830
107571,107517
97642,97581
456760,454440
588008,585297
524506,522246
80944,80932
237368,238960
106405,106552
508623,513128
26190,25066
386859,386838
273220,271541
28620,28635
90721,92167
358034,365328
263586,254356
103857,104051
108304,107637
174017,173984
373391,373060
339898,340610
48925,58436
207503,210336
557566,560267
286574,286509
7825,7816
423131,422637
406886,407276
415997,412793
69657,60755
109980,109993
178885,188338
90608,90546
482084,478792
210336,210353
416751,416638
303654,303610
219251,218964
110063,108715
105474,105423
540466,542298
273889,275032
48808,50280
412148,412135
161318,161296
462244,390421
289439,290541
444196,444205
289844,291758
177231,167031
411426,416287
51695,52031
566905,566149
186297,182604
476297,476286
167980,169209
553184,553238
342277,415274
194967,195548
134889,134295
103570,103539
197163,192305
59899,61388
217519,217749
177419,177416
155591,157151
292484,293982
38946,40569
242684,244539
54931,55067
571767,571828
533025,534350
134664,136055
402667,405499
136888,137304
127660,128913
457259,457250
25703,25970
103702,91950
115394,115572
536990,535159
374495,374920
100122,100192
331580,331584
576092,582779
121892,117254
418312,285058
274883,274684
285231,285735
270572,270582
328468,335915
392712,386771
79899,79599
386771,392712
184999,185037
215885,215911
108342,108547
150480,152191
507272,507524
96460,96135
117366,117293
490948,490527
295176,286351
199017,198292
365795,363214
92418,92423
549009,549511
47029,47663
113422,114678
303310,302698
49469,49476
548539,549747
21223,21227
350081,350118
29401,29013
40066,46187
98403,98431
262036,261724
503358,502657
363402,361755
397853,399570
188726,192447
402102,401451
521640,526796
309709,308723
195694,193112
111759,111752
138139,141843
92649,92305
71655,71677
93507,94056
235695,242484
269771,270788
320627,320277
87416,87406
468216,462261
283718,281948
85437,86153
564497,568972
45362,42120
508241,504837
519973,519964
528195,526891
441910,439639
363616,364851
488402,488398
495511,494021
8456,19523
390639,390847
253276,255787
221612,221613
400297,401451
275709,273193
195153,194612
524174,525187
431569,433300
252804,253698
330116,331580
365054,365541
187298,207831
266466,263935
423508,419124
317539,317623
103130,103080
343781,343808
113380,112842
82385,78992
419315,419215
457407,457365
360475,362186
86716,87129
588391,588341
154305,157395
111041,109741
364420,374421
66788,67235
112498,112575
219425,219441
60728,57269
471476,471117
477200,477192
173239,173583
476515,476335
54887,54958
27734,26637
75534,75478
97642,98012
68746,68715
239693,239561
137404,137569
286382,287171
365676,361107
14757,16853
516223,528279
494806,496968
76845,76393
476372,479790
261831,262876
283435,283433
266318,257940
300626,300365
133163,135340
362987,360064
80360,86573
297809,295569
538004,537744
180109,180105
533859,533934
194637,188571
538745,538910
270818,268707
17482,18626
56380,56617
471784,472535
465387,465428
449835,450223
525919,526851
185036,189404
95749,95913
333052,333707
300696,300703
220823,225562
130576,132295
475532,474807
64133,28195
206420,206430
172404,172515
476307,471393
451999,457995
447151,444643
553135,552868
269861,270144
133163,131502
6579,6548
545553,553599
81863,84224
418855,418909
188473,188939
549912,550952
103715,103570
552562,552575
163120,163791
379862,399498
112311,109395
450654,451214
282031,282033
274779,275166
285750,285442
423596,423130
435956,433854
356018,360570
323320,318003
134791,136446
78138,78125
449831,449834
87549,88098
139305,131428
240264,233579
291043,292647
396088,395749
118015,119325
129860,130357
119325,122863
170092,166645
21281,13773
5393,10727
492394,494788
101070,101486
363067,373093
35092,33932
537340,534814
308570,315163
11321,11879
306622,306615
189648,195419
578782,577442
443771,438713
576732,576723
350118,350081
91324,90661
59627,57293
39858,38210
70107,69961
531428,531512
1433,2102
493888,493875
79150,79538
112125,111059
123645,121577
262683,261616
451705,452151
72483,72543
253075,253758
412396,412347
44491,45342
114995,115085
142671,139956
104964,104091
93459,93881
528401,528195
152489,151973
576048,576040
113690,107545
587919,588293
458510,460372
220346,345412
263561,263588
25461,25258
190341,191575
87369,85389
90722,90919
382283,381931
93461,92614
399570,402358
76391,78079
277963,277772
154852,154478
442100,294767
443785,445511
242624,240434
548436,542078
336241,336202
470199,474432
583787,565066
135398,135406
201131,203129
112985,112990
401022,401034
350032,367760
157657,158109
115408,115388
48781,48886
48886,48902
317741,317623
79046,78918
201005,201677
256465,256456
456436,458262
225321,190992
83934,83940
342077,342087
379627,377968
548844,548265
323279,325386
360013,359927
279378,248808
386415,362450
52630,53657
77666,77593
83995,89669
119986,119965
413666,417128
489690,487289
105631,106731
234781,235889
38167,38042
518690,520292
53594,58436
464716,462137
526965,528011
471876,472421
73104,68368
367775,369124
383388,381764
83629,67223
3322,2932
300199,300194
503782,507259
83532,83505
101888,98548
354264,357154
196746,185040
418326,418327
210101,206646
184959,184943
523859,523647
61786,64935
433622,435232
321881,309680
449220,448338
117234,117233
505832,504349
148801,147687
133896,133821
562580,562126
107571,107574
420836,420505
92374,92368
162838,165156
122117,116811
34736,32928
45833,45787
97320,98526
587378,588341
242115,242114
301474,301428
14768,16079
29050,28276
112334,112335
402391,402387
105672,105711
556828,556827
337516,334695
368791,367596
36177,36168
120693,120691
72849,73995
87179,87172
368558,368556
340579,340651
164429,161924
147356,146152
297141,297540
489481,489477
189360,190762
559547,558994
121083,120095
373941,376967
538746,538761
400054,400298
451827,449459
481901,484619
512374,520050
75758,75505
138266,170155
113476,113414
541758,544183
534380,535891
537563,538566
493618,493961
490739,490731
49670,50891
66548,66195
368352,369188
122457,112664
527073,529502
75330,75408
641,11124
493194,492852
430358,430416
294089,289440
76795,79823
575418,575433
589789,588611
261053,254233
367596,366586
198818,198810
77156,76769
83802,83826
98070,96125
538717,538716
266147,263295
453311,453126
202648,202235
206209,205994
425600,432391
61362,59772
24054,24178
326602,326191
110383,110416
117274,117277
201540,210293
163032,157935
164666,158187
320627,320655
456424,453877
77853,78171
170844,171033
114458,114776
153200,152254
588293,588427
116293,116250
26154,24206
110332,110427
222785,233741
133295,135727
457234,457250
412931,412937
517544,519792
478581,480625
50197,48825
585024,588610
45799,38685
55470,55001
353099,352090
453830,453825
400326,400315
319391,318705
470686,470279
102974,102945
430911,435398
342255,309502
222704,220324
230527,235116
272363,270316
303650,301534
91428,91391
195776,194565
368275,368297
297254,298035
457692,462800
341427,359271
440506,440735
65762,64026
101617,101631
85281,86152
150799,149749
66916,66859
90146,90251
154261,148806
80926,71363
492868,492361
373238,377061
33832,34055
228276,228637
46543,46514
543531,537483
329229,329253
205375,205878
531922,531831
311089,306106
273570,273510
116755,121518
314137,314972
516724,517154
566284,566356
42120,45362
521553,521596
222656,215156
223099,223081
54316,54931
586898,587894
83275,84550
81262,81269
85692,85440
295006,299559
381287,380653
17754,18403
441640,439859
161966,159913
318958,318957
95933,95870
32451,32505
451989,453764
239568,240028
443104,443083
585381,582723
529251,530593
451232,445679
56022,59381
83569,84623
489484,497293
155948,157713
181062,181532
9996,6076
572167,575470
544047,546394
327533,327318
556576,557893
120159,121859
370808,369654
409087,420462
284146,282452
575110,573962
252110,253590
40077,39936
296593,296558
475315,473080
581060,579037
228919,243335
532555,530380
217483,215734
239609,238847
165591,168544
84891,84357
33708,32783
117472,117479
95731,95870
100369,100744
574704,560977
177416,177419
343369,343921
43787,43794
542707,545060
362987,363020
523860,524303
478834,478841
282190,283037
572018,575481
70134,53184
93088,93482
369792,371800
47306,52403
412652,412396
286789,287202
377327,375545
102742,102624
528011,526965
295912,296708
375368,374944
559967,557783
526401,528238
523883,529925
557764,557761
98141,98167
540847,540250
11709,16153
43730,43394
478861,474197
197041,197042
574612,574704
305729,303935
466368,466512
452709,451288
509482,508745
262353,261702
301794,288601
216501,214966
106466,106538
386869,386859
163842,163699
452796,453135
477230,481167
386761,386767
60860,66624
417428,419031
71589,68507
18219,18195
520683,521553
87074,88317
472783,477931
546429,543370
241727,196746
391885,390753
305672,312045
416811,408667
216154,213703
522268,526235
556886,556808
367775,366201
58964,72387
553599,557001
233158,230809
313159,321411
470973,481021
341676,339543
537928,537940
316264,316259
204853,206117
416010,415936
246835,246804
309110,306729
90990,91112
44132,44447
170322,171756
548307,548304
167569,167911
522180,528458
375573,372985
169977,167557
349473,350081
448083,449002
407307,407366
567735,568033
406959,406656
310468,308968
498202,498198
203584,198042
261596,271629
390639,390367
500943,500905
438571,438573
519792,517544
79823,72387
507743,508402
98598,98903
336360,337211
66044,65133
128104,128102
440822,439174
234842,232063
120659,120840
119548,119582
75374,77369
435003,434932
75478,75440
86417,87713
63140,66195
413144,414765
566153,524506
448922,453089
344059,342087
430461,427672
296122,299364
450925,450929
588658,589494
76503,78243
50705,53203
329352,329899
199997,203904
459450,459762
333588,331760
41098,62916
427946,426974
101514,101533
127875,130628
374944,375368
59659,59675
92565,92557
135674,134446
135653,137541
446511,444608
451232,451237
135578,137367
18341,17463
421134,418312
410404,410350
410008,410350
289272,289255
394721,396382
69999,67051
74250,73731
523579,521756
26075,29150
155450,147129
464234,464969
112861,112631
159689,167755
176347,176869
63777,46362
103368,105477
51211,51223
53902,51938
467880,453755
74931,74250
76739,78065
157561,157519
25326,29412
357840,356472
434786,434785
98193,98304
129690,130086
425417,426916
149066,150591
289536,291714
445841,444358
332250,333424
398744,399582
403036,403819
955,924
6631,1855
186182,190502
115776,114686
26263,25548
439097,437328
302580,305672
246199,247315
38395,39828
495268,500012
44318,44800
223854,217863
376057,382417
373270,373326
101161,101498
469678,469259
304455,303542
39725,38356
374678,377207
222209,222333
140552,140553
391134,391290
57082,57078
343921,346154
96147,95963
41794,45891
26731,26713
295722,297015
169765,171405
286866,286540
388049,387618
2884,2763
52273,47976
105097,104945
530220,530215
53117,52273
210038,209387
294767,294957
16266,13922
12618,12608
274846,278486
135607,138164
246036,249148
372162,374944
112037,112048
143281,143384
363656,368231
280520,280660
152611,152237
340651,340985
100497,92203
272517,272316
41445,41145
347076,347107
93187,95157
103673,103698
316659,308575
58145,57840
399781,400220
6631,6661
6052,8674
337040,359898
294961,294957
270134,274578
96857,103962
95381,94470
345132,339617
85066,89194
284448,284970
261605,260526
576585,577081
46109,45146
313147,312972
226547,226648
386219,386218
203476,203478
169916,169806
172760,173015
440089,438573
472523,445604
114142,114113
470727,472351
308811,308813
363938,359942
249962,249978
515783,515366
538956,533336
220264,220178
69110,68994
42936,39725
389377,389371
108961,108788
342326,342311
159278,159689
376204,377046
450871,452868
246181,246199
132819,136660
47766,47960
66435,67664
72312,72261
407255,407206
399383,410457
557129,557131
233579,240264
358792,358960
549972,549747
250084,250102
403888,402909
326114,332321
309476,301982
174052,172883
468228,467998
129706,121518
538240,537279
169457,176192
61329,61759
257474,257815
565636,568741
2165,1600
319008,322431
382673,382470
112860,113457
264181,263808
25326,23882
13232,13277
249102,246571
138895,139349
95177,95689
524215,524492
105411,105672
404031,403910
482355,480792
384852,384858
463943,463373
114678,113422
139749,140577
184000,182256
443785,443771
284181,281861
214657,213832
33234,27239
579954,579790
444282,444762
534422,536442
537986,535776
474673,473186
57161,57133
42199,42733
47849,48105
429751,429767
443630,443237
126525,126378
291714,292484
87635,87689
314342,313741
41977,31370
228267,226107
80997,80870
105848,105807
10050,8113
296246,296558
462351,462700
548513,552962
196329,188139
220346,121013
158386,157659
79995,79555
483343,483632
60649,61329
366633,366655
95991,95905
48579,48866
542937,542062
17613,13502
420521,421279
66736,70839
171125,172324
127464,127478
31678,31299
207935,198781
232140,229205
111317,111117
449344,387631
546131,546185
280392,286434
92392,92389
369851,372303
589597,588311
130127,129713
434394,426424
228885,227566
176830,168893
260843,261463
502093,496104
313748,313890
64198,64303
566000,566788
410457,399383
95309,95295
213563,220178
399570,397853
443438,441457
455376,442100
295994,286241
563522,563528
220327,220289
71783,62311
257940,266318
89364,89601
589701,588610
344258,344261
570021,568818
274611,275078
373500,373414
327597,366340
48465,50002
228033,233900
109995,109773
389261,388204
490182,490817
75758,75859
77444,114208
50709,50183
264164,264206
213808,212788
561889,561757
218663,222615
428354,428356
134818,134355
397736,398428
419013,425006
452630,452796
309818,309614
107492,107015
117588,117845
83976,83983
281981,284044
26270,26129
98339,98239
430701,431109
121513,121507
384364,384358
88739,88744
218838,218832
54322,53731
115382,115273
470880,462286
396382,397570
152626,152545
303980,303036
567259,567088
49552,53252
441573,439312
568972,574049
539708,537940
392734,391533
391911,393186
45510,62372
374401,374407
132117,128175
120061,120306
157358,157993
31372,46921
515989,516454
64793,64973
407521,415916
13580,12214
249336,250886
290086,277715
435532,432375
358263,358512
8668,8649
241152,240437
276415,276410
566357,564260
17579,17518
384845,384765
141487,136403
92276,93182
65870,66596
136251,121222
117137,117117
26521,37751
584135,584143
279056,274722
88813,89177
215999,214761
112664,108523
72829,71871
249811,248654
301980,301979
118729,116554
480223,480718
107492,108788
423455,423413
64263,64353
62040,61262
321911,315913
425994,425986
527389,531673
77865,77730
397468,396407
143223,143324
542062,542937
132684,132678
376057,373212
187915,196265
107314,109805
357898,357959
219303,219429
347900,345974
379242,379343
45962,41446
342311,330675
557421,551681
91339,91272
339206,339210
168912,168929
345268,346970
377366,375020
241897,241829
30084,30393
293561,292952
76845,77125
123059,126694
87575,90722
204595,204737
46376,46539
91754,89420
95568,95345
360084,360013
38258,34273
283444,289354
272148,272313
578550,574954
557783,559967
211331,211660
395630,390043
319332,323285
402399,402391
464441,489694
441045,441100
73343,74454
18032,16011
446,7036
85702,85707
318869,317525
446380,448531
241152,241055
563549,563578
34382,34579
259492,255565
290132,294142
457679,458114
157395,154305
256361,259469
67887,67231
308457,306839
190021,188301
212795,210696
116597,116293
112512,112534
414817,413069
114085,92131
397553,397729
382736,382744
180088,180094
170920,164429
376189,375878
281948,280660
275234,272156
403735,413700
409282,407805
590327,590308
28873,26190
32928,24822
287202,287725
279138,277974
472387,472351
316394,315071
84579,84573
230754,230775
216477,216478
127243,126755
143164,147684
455942,454835
118418,117845
278054,277758
396223,392734
33409,33389
255409,249357
460853,461561
73900,73543
169177,170784
273038,274594
328046,330030
470973,462582
465609,448936
85703,86601
298592,296241
312972,312945
89676,103136
63991,63478
89421,89785
38267,38387
252966,256641
3487,3322
426022,424814
308524,308545
509743,508874
21326,20290
387567,388332
30319,30504
93900,93848
38818,39429
221900,221635
476399,475766
420505,419971
59011,59779
38750,40234
112664,122457
98343,98254
17073,20330
203176,203163
450323,450223
75591,74837
477773,477784
182876,181411
98633,95734
107760,109146
415165,412731
132304,132620
547863,546197
286507,286664
173084,172685
106743,106769
95157,93187
26132,26037
409901,409465
86137,85499
309530,311456
276085,273570
498635,490914
579207,578299
20783,20778
182673,179897
476876,476835
552922,553171
107342,107478
219403,219422
119991,119998
185037,186037
306559,316177
339617,336621
552867,552868
398428,398547
116101,115926
256640,256654
137404,137309
482204,482314
459681,457286
374654,443177
324532,327483
88899,88652
575418,575413
543427,543096
64275,64660
113104,113414
109795,109876
252941,241792
10138,12900
45895,45998
238210,239568
389571,387066
113435,126201
104640,104860
84678,84416
125139,124728
322501,322468
387931,387938
75089,75110
193019,191036
94933,90580
120909,115892
463391,463396
379379,378598
53184,45176
93887,93881
357920,353477
288673,288200
410649,404924
111772,111756
24992,24333
537540,536976
280047,280631
381382,383793
471483,473101
10847,3739
457844,456809
105923,105420
280937,281139
507549,504702
235236,236262
329893,328914
263875,264213
191209,191066
571828,571767
235957,237715
223249,223275
114947,115105
62450,61914
71407,71717
86220,85994
331580,330116
382226,382239
440707,440089
169223,159453
401548,401542
112351,112348
447198,446831
82149,82106
525187,524174
110269,110401
109994,110196
453825,451367
137044,142711
56182,55752
96326,96357
589748,587919
415747,411610
46949,47771
528973,530121
276970,273763
573501,576804
308830,308815
12214,13580
9552,9853
252424,249647
429313,430403
139686,139935
174376,176046
130372,132524
401772,400445
530789,530794
588821,588818
265653,260756
79300,90580
415279,415275
141112,142867
562822,559358
46612,46257
85418,85440
327665,327626
112257,112847
557761,557764
29451,29352
404966,405349
393342,392973
86486,86220
108706,108995
549463,553444
63677,64770
137586,141731
546811,542299
253763,253714
162117,160247
64050,64005
558994,558988
102260,102376
118076,119317
123184,123174
393512,391290
523456,524473
472324,477560
242780,242273
87757,91119
25258,25070
106255,106777
529209,519393
532555,534332
120915,116116
408214,408395
516898,516667
442966,441974
226945,235074
528975,531240
67664,66435
517471,517468
125639,125645
102252,102269
176877,164848
154051,150399
101510,101632
89769,90391
220609,219925
246671,246509
328337,336676
67973,71512
527747,533719
111140,111127
74730,78373
548304,548307
367760,369792
36227,23915
229767,229610
47802,43754
291121,293851
384759,384834
51734,51620
363856,363570
527434,520548
135679,141023
486191,486616
358222,358142
482318,482740
91213,94437
77965,76111
54283,52787
481949,482092
200042,200057
78833,79304
88899,88949
26693,24465
44976,44857
115203,116012
72060,72849
62388,63478
108303,108284
590180,587763
499021,496858
287305,287075
71836,72552
55498,47578
373383,369503
309433,310234
151856,151503
87401,87403
573743,571828
488740,487409
44813,44462
92452,92446
278504,278909
152541,152545
461778,461285
438049,434762
51585,51631
534369,535012
482236,478900
409479,409799
276493,279838
543752,542937
424698,429490
360491,356824
21318,21903
167645,166247
349276,349571
525390,525635
466368,464398
94890,94563
146505,144104
342194,342361
157617,160247
514299,513722
45926,48775
589,2485
441090,442807
58585,58600
123506,124193
151342,153510
330972,332624
25010,24805
378657,377755
398176,395909
327035,327043
248528,248956
19342,19793
426548,432376
90170,90414
519640,519628
152186,152330
85747,86633
572569,572449
25070,24297
56491,56269
28150,28133
315062,315802
46438,46425
126378,124508
150950,150784
274313,274299
95983,96315
292320,281052
144215,147065
116818,116132
115572,115962
575442,575433
587475,585762
521475,520701
266466,266468
553684,553655
211243,210878
19894,16118
89123,88925
44813,45885
92425,92423
524492,524215
256510,256557
274066,273991
244625,244628
68857,66757
345974,344490
237033,243732
231142,232821
10555,13753
357311,355089
59095,58432
519652,518833
521584,520994
258079,257353
183872,184145
425986,424112
402416,397057
161692,161708
450736,447654
319312,318823
72726,72739
338001,338398
530874,530798
484461,485715
247433,245682
75956,75610
94857,94883
394411,399378
396629,396675
417672,419639
588008,588611
18915,20590
112837,112830
453143,452151
104876,104712
321906,328808
533192,535065
69466,66999
431223,425881
393308,393285
556260,557183
38149,37070
27239,23283
561906,559403
429005,432933
578461,579127
552858,552865
192365,194702
499954,501040
82506,80084
284956,290074
292490,296627
137867,137301
485960,484587
342415,342574
386219,386974
72387,79823
429446,429084
554778,570103
143591,146759
427672,425038
63333,63856
449153,450857
103665,102068
126406,126235
143191,128516
150091,152459
132690,132684
39215,39443
176869,176961
390043,395630
590521,590097
257353,257329
116250,116293
40562,29085
191117,191237
103762,102351
12013,12169
61630,61905
326562,324007
448555,451288
41481,40322
590131,589538
407677,407655
71717,71868
453467,453698
418000,417895
119220,119210
112082,112068
88795,88896
384364,390994
78492,82691
329253,329229
100970,101560
116772,117105
368880,368561
44192,42978
19523,19775
12892,14716
242780,245871
567871,567872
250497,248344
255957,256036
88016,88003
168893,168854
56085,55929
286518,287150
574330,576796
213380,215728
452868,450871
111984,103962
412396,412652
214595,211832
371449,377550
79241,79530
390099,387563
11626,10672
575470,572167
97825,98372
402387,402356
340926,325386
128913,127660
475535,472968
468708,467997
406256,409873
67819,65194
321509,328046
92180,92189
18219,18256
33046,32431
118782,123790
205540,205038
389167,386778
48666,49433
243048,243137
71836,71828
462019,461778
103706,103626
395690,395687
38153,30586
386760,386761
549801,558810
109185,109116
107164,107637
545471,555220
7277,7755
59779,59011
588818,588764
453655,450395
118161,116101
214416,219174
209041,211755
320445,320726
258573,248386
105016,105070
284656,282428
107709,107329
181596,182279
114746,114796
108681,108428
425550,425010
10454,10965
103522,103293
42213,42178
81366,81442
583812,582531
42023,42054
122920,126755
64645,64809
109773,109235
367305,366474
487848,487928
590097,590521
343921,343369
109718,109713
447169,447164
108236,106822
39414,38311
78226,78248
555893,555966
500699,505278
586170,587321
21280,20082
43158,39710
296960,297141
184154,183508
493374,492833
361097,361117
364338,363962
497649,497655
582062,581299
425038,424969
439461,438337
127875,126367
63432,65502
235781,242673
403724,402673
308723,306047
236584,236581
270646,273123
145593,145260
150701,145919
157624,158734
555634,575461
424089,422726
276537,280809
476585,476446
508040,507248
378598,379379
456318,457086
576749,578299
92389,92392
520168,520820
131430,129937
88665,88612
484787,484037
51103,42548
351434,350118
2883,2920
73056,73058
40329,40141
471393,469269
223634,224082
91833,92295
33004,37145
220614,220647
385916,386465
187292,187298
118095,121384
452658,452136
494946,496505
82965,81968
113476,113719
542489,543246
132859,132766
401059,401034
106758,83781
330675,316309
232154,232140
299740,298725
306634,306638
141320,139305
247559,248049
361882,363978
294983,297542
549853,545981
140322,141142
31307,31575
67685,67235
55034,55773
101508,101509
113206,113053
102215,103064
427826,427575
24465,24202
527963,528571
506959,509507
92979,94031
26265,27375
99601,101256
533877,533989
585791,581877
50079,49283
85327,84224
332215,332336
354316,360115
526008,525645
494041,494668
112037,111975
370666,369638
81531,81322
164954,165725
570321,562540
8242,8950
84357,84891
879,9634
99071,98408
159868,161068
449002,449159
435802,434257
130439,121859
95650,95568
524668,525439
297015,295722
134448,135607
90391,90761
482830,477334
43008,42962
66596,65870
107578,107574
1600,103
424179,424176
197926,192787
93226,93103
550232,549652
8829,9433
429157,429091
263369,269981
560066,560482
34713,35156
121384,123575
568153,568150
506882,509771
277638,274776
57467,57838
127250,127259
538910,538745
504312,504852
54119,53783
581414,577262
382417,383771
456013,456263
75196,75577
124966,130281
115133,116643
266819,267873
551699,552211
349726,349730
558810,549801
493487,492307
115199,115196
330139,330129
46241,47578
68981,68891
494848,494844
431782,415916
563031,563405
45240,45926
471889,471915
113590,113661
362430,379862
469907,461531
428344,428183
494860,494854
8703,8674
126378,126525
550421,550439
436718,435881
274883,276469
100551,100555
90608,90721
250320,255382
105533,105239
161129,159879
21280,21318
10279,10641
175277,173015
113140,113209
357898,357455
37601,38367
270681,269277
546134,547835
363551,364818
83130,83137
120655,120651
303537,303735
12060,13922
336023,336031
270324,270144
500533,474522
322575,323279
380287,380389
286434,280392
338012,339665
261341,259305
26101,44342
74234,74145
15372,10187
60122,59915
182284,182279
431527,430403
404040,402960
585972,586424
101617,101615
318689,317077
287300,287272
561757,560947
461925,456800
438752,446939
72458,70403
367921,367941
96491,98091
522218,516894
116066,116554
473160,472225
373613,371445
488473,488545
551931,559403
364711,363978
452534,452932
166723,165052
36302,34913
401982,400444
463701,464840
567892,570282
164808,162279
440327,431311
9342,10555
565639,566201
287300,287406
452423,451761
46352,10470
277681,277669
159123,161420
375477,376831
31575,32976
104371,105415
263808,261735
429767,429772
71135,71086
546197,547863
442095,441712
545314,547775
34273,34266
85515,85511
503661,502079
586219,582062
546113,545132
81886,81968
105053,125757
240231,241214
542395,542298
46198,43722
53625,54350
115305,110682
421746,419667
31523,30318
94056,93507
184853,183242
112308,112334
88620,88064
343152,346307
175367,174815
287173,287176
490710,483316
455541,452832
363962,361341
341079,342194
18900,14646
15298,18403
567783,566285
8349,8339
493992,505595
453311,455151
237194,237209
107491,107121
186391,178686
81259,81065
74837,75591
550969,550592
39877,38838
251163,245095
26944,25219
340579,337683
201538,199790
142425,144881
486838,485276
586219,586518
302548,300940
364338,401763
314013,314003
581549,579854
526751,525194
566565,568139
143324,143223
587417,587371
400297,399532
24070,24238
520544,522156
324759,325100
38745,38581
382184,382180
112871,112581
43820,44210
379343,379242
61367,61336
441974,442966
204309,203810
29085,26591
338176,358137
57157,56350
117230,117259
212547,211647
321561,321743
512039,513012
182245,179481
370423,370445
8113,6661
97029,97206
394274,397338
360693,358625
470514,470507
528734,529548
489203,489143
136905,137996
473582,473609
338001,333007
115217,115267
277362,270963
389392,387758
219582,219576
229891,229733
500121,501478
235785,235465
535545,540028
549414,546394
254233,251760
120021,120029
146171,147214
299586,297994
92418,92411
9089,6889
113284,113793
186985,188553
373093,372696
54163,56714
29714,30279
416468,416367
235704,235634
379162,385572
345719,342097
457250,457259
363938,364756
199262,199400
8763,5564
451288,452709
111402,108312
75822,79987
342353,342347
92385,92247
542390,541767
424276,420836
38042,38167
373078,371583
293293,298541
588818,588821
205204,204772
167999,167613
520460,520444
50523,51103
550577,550578
246303,246280
549795,549788
78120,78125
134134,132524
500693,499155
262403,261667
24805,24487
195474,190858
414271,414796
40744,41269
8732,8829
103626,102360
88098,87549
143219,143616
235942,222700
317560,317549
114634,113457
56350,56121
97851,104806
110082,110986
223081,221227
320076,319357
464969,464234
527394,525638
49128,49281
477184,476297
69327,68857
252941,246228
1128,1291
517828,521389
161041,163956
425184,429574
158424,161692
197173,191481
471236,472399
61716,63777
209439,208959
105631,107227
289674,290343
118099,119736
474197,473160
373169,372370
102608,102740
90919,89969
126371,132819
91213,91355
441017,427062
272982,273889
505175,507945
342574,342584
503910,509253
305729,305960
198516,198508
46539,46540
423810,417891
560977,574704
