source_node,target_node
539787,540160
77592,80519
193493,194883
212257,212195
115324,113408
346481,346380
113847,114833
19968,16813
127296,130439
103516,106580
374892,373161
75558,70884
102296,102935
294264,292260
538848,539359
34404,35489
14878,16918
552857,553087
532866,535877
508860,506602
568281,566794
110471,116085
378021,377670
132665,134229
92018,94693
113526,115542
113860,108248
313095,313396
397298,399674
558333,558279
115300,114111
153025,150747
267793,267127
524797,522749
52759,50280
71772,69794
107973,108790
457518,456846
550838,550930
221653,221644
85943,84604
8082,7446
107045,111181
471741,471846
93809,93616
544864,544680
520737,520740
521024,520016
115568,111832
538461,539448
74063,70575
110742,105409
272239,272181
216804,218398
112568,109803
18009,17686
88174,87963
72488,72566
401475,401113
531997,532058
559575,559619
55205,54732
114158,109194
276745,274657
323105,325741
40415,43068
66465,62667
565903,563334
101607,98121
539938,539874
26961,24085
533427,533419
24281,27134
360222,362679
531331,532355
48056,49868
535724,537398
544877,544861
142960,142397
116282,113403
94273,94258
410309,410085
112520,112741
106391,109586
111551,112098
107003,113533
262116,263826
90346,92189
240316,242576
51087,47776
114771,110309
325575,320764
53877,51688
107993,108206
30691,32732
432780,432455
410773,410727
294901,294095
140849,140220
110379,108470
44747,45525
28125,31904
101807,106422
556667,555189
103427,104524
27133,28840
535564,535557
296449,296266
550178,550213
274478,274195
48444,45388
566396,564690
269336,268475
540194,539789
110169,113736
369190,369183
63471,61876
566123,566975
539789,541955
57128,57449
224874,226734
283885,284584
81867,83084
92066,92349
109539,113690
559601,559580
404511,407204
300546,297352
89549,92918
70030,68348
540206,540149
84900,87131
93882,99408
533731,535603
294933,292047
563945,563226
92375,96487
110700,105801
103327,100105
116468,111394
109372,114866
60930,60896
178686,179675
46796,44433
283213,285066
60680,59967
236807,236990
362746,360516
58305,60242
113557,107902
59865,57539
104947,101590
304824,303761
30948,31337
105409,109757
101452,101080
464608,463572
116838,112775
143385,146012
88532,88447
85855,81968
56004,52707
546864,548128
100114,96625
53877,56494
71899,68251
71023,68580
98392,103881
86254,83370
412142,412885
189346,189658
453420,453419
30989,33970
84445,79330
63341,65512
65889,63475
95120,97192
107473,113161
29894,28519
538707,536284
102084,96984
52349,55298
60067,63658
63895,63819
541880,539934
114467,112795
71048,70680
332591,335701
474946,474443
254232,254102
540277,539934
107595,108778
579782,578337
326695,321413
58021,56645
188667,189346
198778,198764
90491,92380
32591,33721
38692,35582
536468,538675
4608,8326
62186,64490
210228,210206
102161,106040
120271,117644
205659,204348
26326,23508
78279,81904
17969,16918
69458,69730
229779,229746
76773,77673
114187,116137
313321,314063
43524,39167
112755,108637
194786,194765
339745,341982
539188,540663
106066,102819
277109,274127
218930,216807
113403,112241
521567,522053
105440,109712
21385,24086
227303,227313
230570,230625
440434,440458
273955,271631
432538,432735
488716,490763
56117,54946
250447,250180
75756,70950
192798,191140
104524,103445
47995,45190
533578,535979
101898,106353
108124,106408
588234,589243
68972,69032
56421,52324
209729,211151
76934,78506
89260,83984
519121,521714
543610,543037
366990,368333
539902,542234
86514,90917
105905,103409
534987,534985
105287,105282
145808,143393
105596,106037
149259,149266
153586,152558
111099,116085
113236,113016
59950,56925
67358,71475
540545,542461
210890,210028
540892,540290
533910,534250
82736,88190
103310,105980
94563,92789
47435,45509
540201,541870
85755,85738
72798,74758
274736,274774
568463,569309
98882,98849
302491,302971
114380,111539
114761,113860
182617,182780
69893,74464
407864,410453
35283,35838
538761,540521
535077,532942
116648,113245
53958,52324
164335,162209
207010,207024
555282,552555
68621,74012
274195,273265
159531,159517
66371,66846
109911,104757
93848,92820
100447,104757
118711,120211
34736,34514
112619,113151
557067,557298
443049,441416
106667,108380
266577,267364
116374,113019
225734,224506
212343,212288
342019,342273
542969,543875
417261,416340
549997,552542
103166,108055
49321,50280
99002,102283
178910,176856
113660,117211
112225,115856
213588,214650
460836,460853
60575,58400
342764,342777
384852,384614
52952,51775
112053,106889
211539,210399
68978,71000
586151,584148
282085,282997
90237,85106
111177,112853
110714,111631
409525,409629
85397,82757
92349,92338
131317,127153
25332,28125
198650,196298
255091,252454
113356,112639
53654,56369
140912,142104
536076,537102
65848,65111
241165,240831
37647,36046
89838,86686
59736,60058
534793,532327
119785,119792
77934,77144
88059,84740
89249,89674
95689,91001
506612,509576
519526,522394
112619,114574
111716,106664
29087,28723
28099,30309
296731,295605
417988,418092
53309,52146
98121,93892
45217,41101
94265,92437
57071,53939
550527,549993
92623,93987
539476,539953
108871,104923
380811,379948
572963,571834
29325,27733
315061,318445
291251,290240
96413,100457
105996,103340
125766,125277
358083,361089
258745,258231
62754,61861
33146,29352
100895,104037
209832,208059
490961,492456
491212,489823
378239,379305
120308,120260
96954,99276
85791,88241
55618,56485
69466,72362
10817,11895
334904,332350
62366,65512
44318,41954
86213,89812
114249,111835
93176,93166
541309,541330
100431,98052
263018,263515
40884,38687
283378,282285
78143,80246
338356,338044
115524,112908
92374,95861
112786,114821
215474,214078
56969,57738
94011,90934
111066,109318
539905,541890
580677,579620
584968,583255
113148,115587
399991,399709
71960,75700
539512,539902
64420,64414
197531,199739
73581,70240
109185,110478
112476,112686
289513,291620
311277,314344
36159,34544
589098,589012
86077,85736
90787,86514
560550,562118
584236,586315
108268,113408
242462,243247
114333,113360
89184,88766
74336,71462
81715,80356
67324,66711
541304,539777
273522,275213
256129,253801
13635,10203
533168,534095
228163,225377
17579,17140
559598,559577
107674,113019
363863,365082
453778,455920
30619,26842
113426,107529
39073,43194
34909,35170
28192,24675
38022,38015
185166,184833
37573,39909
533460,534095
80537,79165
539905,539930
108644,111951
262049,262043
106973,107845
149201,151971
114208,113607
78383,78096
538501,539359
183696,183642
54256,54156
477108,477607
101473,99973
552135,553964
35522,38938
588838,587694
414942,412899
111592,107754
105830,103107
117500,115636
82011,85736
540548,540157
411168,413728
41551,42616
35415,35284
86149,83090
401898,401893
56386,55928
539292,540238
93927,92255
195966,198236
293848,294698
107318,107856
110640,105213
70361,70799
32719,32885
93927,99021
341891,341230
119757,119785
589176,589163
107073,109903
63124,63836
111938,107586
232371,232844
236175,234109
87893,88182
539792,540537
96949,102128
82013,84977
113940,117309
334781,333261
316996,320693
562788,562752
105789,101897
71539,70030
106348,103581
90934,92844
158207,158932
204121,205765
65587,68642
100308,102346
284866,287628
57989,53968
28291,32119
368447,367709
23282,21825
311277,313807
349407,348277
92844,93529
293848,292738
545120,544676
116936,111998
571209,573275
116008,112137
43812,46109
109194,108125
569276,567479
112764,108994
107354,111188
113538,108388
111609,112914
584118,584968
113441,114871
104883,108749
34468,37543
58816,60139
103986,104037
563729,566177
105751,111188
65512,63341
106468,103632
340148,336981
99064,102787
105693,111183
458816,458471
541954,540261
538437,536020
52542,56256
58436,61022
527907,530590
110037,114829
383371,382540
111181,106586
52080,54855
269257,269579
89733,89925
535562,535568
67969,70584
79491,80209
486274,486273
224517,222232
27752,24216
113016,109164
61643,63128
561766,564652
109526,113162
81568,79718
108086,107299
114443,113287
575092,574940
541408,538758
334107,334366
538127,537268
85911,86926
83521,79723
574453,576710
89993,96049
584077,583758
535662,538027
126138,124533
135136,135091
85794,82554
338148,338203
44760,43134
10243,13367
530021,531428
25056,25200
116132,117568
540543,541878
26733,30252
113322,115663
540050,541945
540265,537403
506264,505486
585892,584960
346701,344331
120197,120301
72355,74432
197521,197254
559565,559576
57133,56695
460970,460963
113155,116839
519774,521718
89000,93857
65190,65652
372927,374894
82062,85837
114313,110157
539930,539934
244680,244197
105249,101231
74701,70352
29572,30619
109539,109559
396107,397418
177187,177022
90990,87705
107985,113208
531331,533030
92542,94563
97266,100709
57145,57055
104653,107966
36263,32696
537895,539496
81796,77208
271245,274226
92411,94265
359157,359997
536248,534286
44278,41050
68463,66126
519995,519973
84068,89236
414939,414992
212192,212363
22020,25338
115247,110563
116432,110989
116277,114084
116908,117334
536075,534516
532291,532375
194564,197500
112099,107882
100487,100993
274001,272488
43714,39372
100430,94043
110515,115072
434440,434445
110074,115329
550150,549995
15166,12478
81219,77173
460341,460337
339715,341100
200313,201538
571254,569448
586553,584961
108825,109411
113116,113046
450960,453424
112020,111157
61353,58157
78098,82731
109789,112312
81456,79745
106143,101807
285969,285963
579954,579790
8953,5838
316167,313053
116033,113700
115563,110553
538456,538169
106564,106940
237086,237885
102739,98382
540026,538436
193541,196597
101202,99002
539473,539950
209825,209442
268747,268755
104064,102228
440672,440680
86514,88746
540277,539186
180217,182568
533736,536272
45445,43855
163333,165005
109385,110515
574640,574121
76659,76288
537498,538065
68631,66194
115354,115640
388170,388084
543156,545018
190345,190088
540545,540290
59729,59481
96954,90876
152019,155679
9844,9176
115247,111986
116468,112069
28342,27278
103674,98609
74726,77258
69893,68910
544212,541442
153543,156702
112664,114187
545514,547371
108736,111166
89473,88471
85736,82012
91217,90581
85264,89372
214971,214506
423354,422609
24657,27775
576200,574400
81610,81635
110880,108864
244418,245754
80831,81116
234831,234801
113045,112724
113194,109814
463562,462044
109559,107015
271234,273150
101744,105138
440980,443037
112641,114711
93459,100114
63882,62754
464851,466233
271802,269635
68680,65631
580864,579340
548568,548831
67341,66990
90055,93306
124740,125101
110826,110856
427151,428314
9679,6210
559571,559584
540153,542236
114522,114281
112440,111395
501702,501709
115457,111526
571021,571026
478260,478626
17214,19754
67358,70727
539950,540372
123706,120276
82885,81149
63395,62235
71641,77130
35913,35136
92722,96414
206932,207548
49833,52579
99542,103624
303717,303431
543057,543402
545514,545411
566683,566794
108065,104275
122252,119618
52506,48736
198303,196298
8704,6883
304824,302476
399585,401113
85515,84779
118889,119227
445190,444939
588685,587397
96830,97309
9589,6293
403185,404076
151949,151795
114659,112835
78891,84274
92710,94495
62192,62327
93520,93546
536349,536029
109789,111775
540373,539512
47565,45931
80476,79157
97151,91658
21385,24761
52729,56513
308741,307940
103036,105006
540235,542961
200529,201915
100477,100468
534755,533082
69602,73136
113112,108953
25302,26842
115076,111029
210522,210523
111051,114491
102268,99391
288768,287522
390034,392799
114629,113723
301991,303347
30462,27102
84647,80781
340318,337577
207118,207098
101335,98405
110773,115651
111076,113208
540153,540276
105412,100768
94141,88510
58533,61362
109267,109168
539873,540636
110856,114373
92240,97713
301986,303353
541641,541642
311882,315061
277448,280633
334986,335116
58211,62250
538772,537622
583735,584425
495014,496041
51607,49188
81796,84860
32247,35228
47215,43966
92538,95276
424599,428218
100779,105663
70030,75252
51726,47567
540165,540636
102738,103231
511411,509702
91258,96461
458361,456362
537398,540276
59865,61060
93831,89758
499287,497942
99503,94889
62366,63341
81542,80375
298528,298537
80938,85364
103881,105316
496263,497017
332962,332965
116022,117430
211962,211043
374461,374407
250406,253028
399360,398072
108446,104235
137773,138414
458313,458169
64468,63819
72186,72179
33122,34650
64050,60862
80928,80862
548110,550449
64799,68305
107292,105724
109405,103759
83385,86254
47929,48920
295921,295806
110112,111730
7086,9445
115588,113539
115881,113761
31134,31025
105375,107227
437128,435852
75252,75558
322792,327797
69977,73281
14071,17661
341425,341428
58160,56538
58027,61112
54130,53240
376787,379100
238939,235889
384852,385289
197476,199739
113061,107354
111596,109540
583480,581542
78096,79302
65693,65498
380774,378163
55238,53237
102620,107227
49999,52869
111850,112466
106096,108434
573220,574633
69787,65963
64997,61449
54393,54350
540219,541891
199513,199418
557306,559786
50333,52341
91854,91879
75323,71960
108953,110535
112869,112795
255871,255320
83969,81312
113148,114839
108697,109791
218551,217649
556949,555203
584098,586034
38003,37672
459384,460111
373870,374234
113768,113766
43787,43798
406282,406581
114814,115568
75574,76093
40491,40465
101335,101251
107568,103231
68218,65116
85619,84891
272458,272488
61081,62171
20310,20879
158426,158428
266697,264279
225377,224273
55254,55594
30105,31000
115774,111530
113692,108644
401901,401898
106591,105356
424159,420993
346502,347772
92789,92106
51607,52034
36170,34335
87375,83978
579456,579482
80406,83061
74947,78223
136710,135721
414037,414018
63124,61665
558223,558279
68348,73052
509721,506887
558769,558223
28492,29881
48601,51284
79085,78960
540263,540203
64510,62754
53547,54813
110115,106580
114839,112726
108091,107082
573708,572612
26933,30153
96878,98212
219410,218389
547807,550103
58927,59543
28517,28598
507179,504955
315799,315046
108143,112907
530973,530375
73026,72787
71472,76436
523344,520552
549303,546449
541870,539948
82495,82930
300642,302622
584968,583930
221812,219186
152558,155182
224908,225060
10942,10363
26851,24085
109061,106014
133378,133461
116608,116936
366101,363545
72365,77592
105258,102318
105545,101594
80257,78376
116936,113210
52869,56574
536078,538441
59780,57486
540816,540513
242492,242633
246428,246269
118429,121336
363994,362672
354340,356913
135164,132390
106591,110162
65765,64275
85791,90339
67635,65558
114114,111638
28874,25586
75270,76327
52726,56646
92975,92349
116573,114447
114114,115021
199554,201915
15092,17095
344373,346843
53399,52201
237351,240117
105198,106747
88700,92630
106316,110115
27977,24257
113205,107296
539792,539789
250318,251815
28602,29944
113638,112059
98291,93876
336981,336209
531331,532819
76306,73627
105384,99932
116648,118189
124963,125307
300559,299688
70294,70303
178250,177836
204121,201634
103882,109406
231579,233220
267257,270189
547493,547394
234179,234756
103753,104273
507179,509761
22227,22222
58113,54976
206942,205209
112733,106331
92976,91769
54103,50802
54163,51607
259477,262075
38188,39517
538857,537602
567281,566123
539490,538269
198693,199842
211512,210888
8861,8721
63516,65547
539948,539497
304893,305598
68772,66269
54739,57028
358555,357250
107811,111847
414425,410961
90131,93411
14918,17076
109712,106027
147685,148427
159052,161147
49126,51723
62785,58279
43152,43221
84740,79817
67677,66453
117394,115861
110068,105847
344467,344545
61887,60512
540210,537403
537883,540348
533919,535418
92010,97816
108664,103024
269852,269041
109222,111653
104463,102288
115610,112790
237869,236807
104860,105142
115324,109952
46122,46138
93160,93902
109622,106110
297144,297147
85412,89083
140274,143004
46087,42919
370017,369052
267257,268229
541442,541408
485250,485202
145037,142662
79890,77480
231579,234643
465414,464897
536212,535841
114996,113277
112537,111599
51805,51808
96689,95120
70011,66126
111471,114056
214238,216804
263074,264285
102288,107882
77265,80209
93474,97633
124202,120751
190945,193063
340238,337573
296346,298456
286164,286162
77010,72520
313064,314791
20192,17572
26263,22974
56650,57133
117500,121117
573971,573185
99416,95650
146012,149485
115198,113761
116008,112812
493998,494430
408236,405041
10599,12439
54585,54601
113080,112349
112359,111835
380600,377475
110645,111819
100468,104033
5493,6376
473634,470973
58816,60814
89537,87679
571199,569448
6165,5493
70588,74751
99560,94998
108360,107069
247630,247643
66126,63128
539930,539186
114373,110214
271234,272939
205853,207361
62964,62269
562903,561232
540638,540212
539483,541880
557761,557764
244102,242462
299168,300320
539484,538318
97988,96913
77130,73702
112682,113750
168462,170197
199147,197405
285593,286672
429220,429249
61957,65683
113016,109839
539950,540161
227999,225060
90252,89071
54163,51070
139675,139530
79015,81305
394787,394642
548811,547223
540217,541444
262353,262942
85413,83160
96749,100731
212203,212154
90894,89477
71063,75932
80902,80690
263378,263086
83081,80476
344337,346221
110414,113868
464897,467090
204436,205780
122351,122045
104889,110662
79307,81305
239055,239207
362108,363994
117394,115324
277899,277901
76088,73496
92561,93410
60804,63209
64198,62132
238954,238751
112511,107586
174824,171967
109646,113888
53831,51970
135498,132748
316993,318655
361996,359215
72136,76093
544353,544363
86098,82458
102504,107566
571519,572165
539925,539484
102034,102167
100578,95771
30192,30221
57085,56925
104280,99011
90948,88908
489995,490914
1922,5550
106110,111475
127654,131981
533731,532147
110961,113232
336018,335146
62811,63046
103451,98405
13124,13480
35566,35136
539331,539095
119227,116701
533910,531331
530511,531283
158541,158542
178686,179602
533742,532686
456102,456436
319570,317332
105880,108138
221893,221245
114711,113106
92888,93939
114931,115324
566295,567143
548864,548657
107456,109351
37225,40706
114111,108388
44893,44041
273776,270951
53877,56421
386926,387777
21385,22590
63090,64689
232836,236828
94618,99002
62281,62076
242204,239749
530052,532058
36809,36297
46218,47887
365325,363704
40512,39358
231052,231505
74505,76295
113841,116232
80503,81441
539944,540210
115640,110135
112790,111053
19890,22281
33406,32693
531433,533153
532147,531742
257956,258748
95656,92561
117568,118189
118626,120752
343388,345724
381987,384614
234699,234664
111499,105663
113617,113841
69727,72141
84628,86073
210228,210133
197308,197500
115820,112523
550502,549916
551185,553356
414992,413718
540201,540374
14083,11044
349088,348365
179223,181230
198773,198697
287981,287199
323005,320712
344607,344606
316155,314791
539777,537602
9844,13234
481169,483552
34068,34074
85081,80541
197553,198435
109326,106422
489418,492302
105220,104038
70535,69991
120591,121117
81711,86149
111357,105556
486050,487403
393193,392289
111475,109749
33614,32591
117581,118370
472981,475428
106015,111856
538249,536406
529684,528359
57152,59519
70847,67984
390127,391892
112455,116566
13285,15736
557904,556326
211568,211577
79581,82818
356851,354165
67707,71987
95859,95848
91439,85949
44547,41420
540255,539805
63411,67227
156674,154361
91050,92031
56504,54356
254982,257081
73487,71174
82736,81351
170588,171989
542236,542235
54593,52291
314791,313221
107480,111494
572104,571850
360551,359587
109191,105550
541879,539904
219072,221647
114297,112744
137326,137378
51070,51618
88766,84850
297266,298456
35633,36171
91900,92736
67555,63995
390124,387756
47452,45790
344365,343463
103674,104090
94822,96767
177621,179091
538356,539231
218324,219660
564874,566812
316472,315332
102578,102201
101882,97021
256917,258735
75210,72356
100580,97858
489805,489825
113700,116968
78278,81874
218669,216288
210522,211198
335629,337577
57051,60486
76412,70884
105512,108844
41131,42441
460781,462221
540564,538600
472024,470933
72577,77853
108281,105463
101053,106564
47893,49646
103489,103532
212343,212215
549099,551319
114410,112001
499096,499073
115927,115640
72787,72186
101476,101190
540184,539483
115420,117529
80375,78975
213729,213304
77357,77865
61919,63728
112677,112682
540207,537400
47751,46156
51583,54350
66192,62246
100383,99922
5305,5550
70031,72365
16078,13367
556669,556374
111582,113997
197399,197431
80202,80336
139750,138391
244556,242443
115339,109030
535553,537254
572130,571811
111263,108740
108825,114355
186865,187314
532215,532197
110173,110049
92462,96464
112227,111641
373638,374291
366171,363298
105281,105258
412077,409516
288994,288270
84850,81360
114803,114281
116946,114410
109964,108370
113112,114434
566875,564874
111773,113541
110214,112682
503649,500186
455308,453438
18845,18934
102396,96921
79601,77621
359760,359302
540278,540568
86768,82660
348363,347871
70521,68162
20371,17374
67984,67355
212368,212355
90343,93672
53237,57273
112102,111888
107078,106978
69036,72355
300546,302971
101639,101264
63349,63129
271880,271884
538251,538493
327999,327797
548974,546223
241405,239009
239617,242262
41954,43096
563924,564935
48834,51111
112995,113044
540084,540271
73736,68631
518961,521515
101769,102434
567649,566092
116119,113045
538881,536980
396771,395790
109946,113001
116494,115551
58814,61362
239224,241405
73846,78975
105102,110880
587907,587968
537404,536153
113567,108143
138363,137345
541957,544861
240094,239009
108388,106328
70884,68348
181230,183084
134229,131415
1396,1696
27112,28589
534793,537060
104584,108446
53939,56925
345283,346182
67567,70584
218551,218324
35235,38166
45443,41101
76288,71974
492449,494479
107394,111482
30837,29746
115881,112476
25923,23476
110958,114788
83160,82757
299232,299236
205243,204828
66075,65662
13061,14231
280545,277448
571732,572383
176012,174494
45961,43134
110149,113306
61861,63186
108268,109952
55631,52809
112262,114724
32945,33422
401039,401080
100141,93436
87601,86686
74336,71389
540185,539898
179296,179291
10484,10211
102091,102969
114821,113226
95374,90222
112775,109997
48834,52534
106555,113140
378430,380600
93902,98407
51228,50030
49829,50584
74876,77153
545303,546321
108121,103085
103394,108719
32141,34916
353138,352695
430610,430300
235567,232915
422714,422577
28737,28108
100205,97369
98990,100484
535107,536980
157736,157851
31599,33586
61665,58305
76328,79993
46109,45610
84977,79817
114208,113534
65111,60801
6409,3706
118601,118577
115275,113150
66213,63636
487666,487641
553181,555693
560973,560784
66259,66263
105830,103034
33266,34136
539490,537521
116137,115774
540548,540084
109757,115252
110471,113841
220664,221165
112680,112338
113322,109361
537400,537403
557908,556825
115559,114787
91439,95024
419911,419907
109681,106747
24315,27157
289406,289316
73091,73833
219660,218434
66861,63456
59989,56056
39451,37923
349645,349174
99080,101824
237549,234765
573275,572600
109222,104139
58714,61749
94409,95689
159991,160799
263310,263306
153588,155567
89016,94854
538858,536274
59571,59865
357250,356317
170359,168530
206847,206802
101091,106348
101874,97160
105573,106545
27197,27975
112136,116573
320712,318655
81346,79745
151619,153497
544679,541878
559623,559644
94892,94503
532841,532956
105789,101824
131593,130816
164859,164041
46853,44333
56969,60511
528081,530536
113162,113155
70237,67411
74492,69137
97366,96866
38848,42332
252809,250269
223349,220664
268453,268446
59636,56853
282081,279853
391007,390102
220664,219205
540394,537657
79532,81346
77010,71772
50734,50140
74492,75903
53596,55618
544685,544675
81668,77298
79247,74946
565133,563292
106301,109677
29030,29352
540537,540567
59124,61000
112358,114649
372623,372637
115744,112957
207739,206578
180405,182383
37368,34387
19407,19873
62328,57547
114989,111334
110078,114407
160812,162213
61702,62188
556581,556584
36804,34961
113937,113100
212304,212263
536413,536449
112682,106236
74979,71079
102157,107566
219421,219467
116656,111884
269852,269716
383289,383566
567503,564874
56453,55066
94242,94905
587884,588685
36314,37204
36006,32887
541949,540194
41134,43812
99440,94491
115354,112721
36006,36270
72544,77315
4464,3779
108468,107143
43366,40226
103819,101356
89447,92649
537859,539474
335635,338872
92141,93847
100373,105626
114724,109292
105158,103380
319259,319241
111435,112822
585938,587915
540157,539891
274001,270992
540556,540162
19021,18251
332246,330063
96837,102082
406539,406455
102969,99092
500669,501842
368447,369059
52050,55670
442593,441237
113551,108095
65280,65496
46033,45586
23740,21020
434178,434642
63738,62739
80200,74947
103796,101880
451352,451405
75187,77743
309648,306739
99315,98121
580012,581682
188404,189375
65512,64691
115995,115130
69111,71216
65498,66513
382300,383371
236990,235927
114626,117778
27715,29872
97290,103316
34970,37010
60180,58847
112877,114543
87883,84602
72963,67984
554059,551816
114056,115154
99213,104610
86098,81710
295973,295866
359817,359812
530932,532686
54156,55893
445877,445633
77064,72626
197533,197541
337797,336344
104825,101769
128392,130970
230402,231295
75384,80485
234752,234756
52532,54235
212192,212290
316212,316187
71261,68328
438588,438480
100558,106048
368447,367099
555617,556930
112039,112639
271765,269062
540276,541945
107767,103392
464784,466949
115198,112476
50431,53177
88156,92065
85532,82214
27086,29246
67263,63383
251827,251863
61774,59834
61118,64633
334221,336353
74658,76193
573198,575710
30805,30588
113009,109319
48545,49829
540568,541945
538758,541467
96101,92860
37958,37449
253397,255513
414021,413086
71987,76295
204396,203242
58458,61891
565145,566498
108211,113208
61830,57083
115021,109150
77140,82554
116543,117297
53884,51525
541955,539472
533736,532816
118626,116621
280535,283152
212365,212352
418092,419017
87651,86429
103314,107292
184833,185166
187150,187138
531742,533160
523060,525282
73886,69274
76291,71093
113426,113148
116877,116769
111099,113841
139171,137773
50670,51607
533731,532822
115949,116908
536212,535979
552906,551166
67262,68769
93876,96812
520,819
97262,95120
117211,112858
92411,98998
423549,422654
542960,545006
136796,139179
382896,385555
571509,571721
540289,539473
81251,86756
32779,34075
52034,54600
492494,494921
63632,63311
522654,522685
77583,75903
62192,57448
532285,533910
106470,103394
361193,361205
579340,578645
10302,12583
108265,112639
229737,232836
271060,271635
84604,83776
106795,108065
56004,53309
569755,568492
88984,83696
27109,28586
524180,524508
540235,541465
115069,112149
537528,538527
92628,86931
101744,101682
102375,104932
14869,13433
193541,194564
74505,73587
116461,113053
30109,26831
77956,77208
258231,259470
539938,539939
256314,254207
254232,251321
115026,115081
32478,30124
87883,87448
105064,108388
107612,106351
116610,116909
534796,537602
210888,212948
118378,117915
528374,529684
67270,65172
127429,125101
108130,105001
77792,75622
212288,212215
252969,253991
90323,94337
107540,111551
3751,3645
538898,538682
82818,86270
100369,96190
294933,294072
193482,193179
197647,197641
401174,400610
113658,113766
65847,63046
47790,48070
37393,35814
271652,274475
580604,580602
295493,295577
540152,537400
540372,541870
563101,560550
568634,569309
13673,12760
83654,80476
62132,61449
334366,337675
116479,113958
85141,85404
22974,24258
89674,92736
237296,235392
61074,62269
114891,110826
226589,229326
102102,101874
230107,230005
71838,76416
112182,116143
418295,416961
115325,117699
216776,216340
114987,114671
387082,386601
218829,219205
72203,67654
463031,463004
66126,64689
85117,80472
71899,77042
414029,414295
100877,100487
536273,534217
300320,299168
47422,49313
138815,137416
264040,262353
116374,112198
108272,113297
259898,258060
68143,69028
111539,114357
103392,109267
540153,540203
219121,219205
224506,225060
127418,129368
538600,540290
272943,272270
565421,565428
49956,52481
50670,51070
539873,540563
107802,111281
120651,118786
19076,18389
536468,537317
117230,117259
100763,98291
198778,200789
197608,194979
560638,560550
432478,435514
537499,537276
107227,101897
108756,106297
80244,75677
540165,540563
109463,114268
344084,344677
111582,113249
46805,42682
538386,538617
106066,101461
88766,88908
537398,540203
371134,369086
94646,95496
20179,17261
540535,541944
111203,107187
52324,56646
107767,111044
108825,113607
9864,9541
273776,274472
63531,65701
107517,110115
67299,67309
246442,248025
543386,540847
108446,107545
569904,571811
111861,111509
431414,431577
93847,100367
108446,110928
208861,210737
555853,554070
85933,84144
36317,39706
318250,319956
67341,66380
30861,28723
47833,51768
49593,52159
372620,372634
94854,92011
41465,39205
58005,56177
112815,109908
532244,532163
74054,75571
114773,114421
559632,559600
99080,94847
68697,72141
217902,216804
53885,56746
106577,107934
111160,113101
541945,540370
109791,115749
14436,12209
321113,321471
109965,104790
532285,534796
197405,197921
98383,99995
123527,123464
542243,540185
194979,192192
75031,71887
93831,91108
62366,64691
98532,100468
440572,440457
75031,75270
98996,98128
26831,27249
362844,362108
221360,219660
58279,57826
542238,540191
56969,56917
572854,575176
60177,63786
117962,114793
105703,104121
114894,108658
114357,110705
81917,77064
115886,112853
111435,107805
58098,57441
44500,48128
38777,36993
47995,52021
88200,87452
102084,105238
398182,397100
99966,100443
90593,88510
210886,211479
66722,68697
97192,100447
34134,34404
378530,377104
109964,115811
113534,116680
111535,106881
31134,32375
537268,538496
20900,17639
154027,153497
114906,109018
105751,104138
356863,354663
48346,48464
91016,86519
539904,541941
71758,70584
63431,62705
251653,249215
258745,258833
548831,547371
115570,113155
85636,88555
373169,372370
531776,532370
67324,65890
54213,56695
112744,116352
95773,89745
100444,97011
108227,112936
68621,70694
113541,113663
113761,115881
99092,96630
108878,104760
239207,241726
58808,55456
54988,53658
71257,71887
587907,585260
86577,85214
106655,111468
56695,60804
290817,290334
90706,87767
71257,75270
111542,112882
219336,219333
108446,110391
105585,101351
94826,97347
66080,66331
397694,396332
197448,198236
44418,45015
32087,32777
143833,143397
116566,114008
104514,100431
108697,114524
205243,205503
219069,217649
391707,391725
75252,74948
294767,296685
57047,57068
410021,407266
573542,573536
60801,60498
62891,63999
127611,127616
540190,540567
111395,106015
567614,567661
501063,498525
39728,42960
35139,37978
113411,113916
254330,257117
510769,507857
90308,90299
26059,28519
250777,250967
17465,20488
102478,108069
37010,33447
535750,536058
97265,93838
373117,373603
541702,544212
155207,155352
103835,100119
544683,544686
58700,62823
426701,423874
112775,110672
464462,462419
578861,580622
112585,110548
584373,582088
48102,46120
539269,539941
5838,5720
96068,97128
274129,274133
140114,140095
319073,318250
109168,105383
94165,93426
77460,82214
530657,529045
70258,73956
77042,79257
519009,520247
344134,346380
112198,112889
112721,112664
71974,72520
84327,88489
546940,548835
575719,575103
73211,70884
93444,94043
540209,540162
102657,102311
30432,30627
114922,116181
56220,59086
55876,55112
256026,256129
469383,471307
221812,223919
180256,178910
414942,416884
114471,108553
82204,83700
69336,71257
451197,451198
15300,16920
55298,55256
56917,56920
144115,144102
110645,106940
404289,406136
48729,45413
88393,91043
109061,114130
93838,97703
88262,85110
109276,109588
112727,115461
491374,488718
114906,115247
56249,56417
128711,127290
388430,388717
67147,70352
36297,32719
225187,228053
77757,80649
538436,538761
78187,73817
539805,539496
334904,332415
357007,354605
109074,107545
113643,116786
58458,61680
54465,51094
388329,388261
81418,78603
404761,401758
296268,296272
67820,67038
193456,193007
114447,116022
494438,494680
243011,245837
59946,63046
107444,102689
522796,522581
119482,118088
36006,35522
104146,109863
410450,407243
90934,93446
539905,541955
109644,113151
74432,69007
