source_node,target_node
310277,316636
249889,250239
381872,381508
54559,53578
420669,421137
312455,309404
253433,208008
127934,130797
894,874
10283,11088
569218,568347
251889,254224
381938,383259
177207,178279
97796,91680
544623,538677
112200,104806
113230,118907
155913,177169
176510,176661
415810,469662
121074,113608
159083,155665
447833,420950
215492,215289
389564,379198
303313,71228
62887,63560
197239,196991
408606,404368
154341,401288
557900,558148
29058,28909
18250,17873
77459,76462
308656,308833
532223,524767
389676,396408
462373,489779
50438,50512
581067,583443
274034,313981
355931,355786
374697,362591
535976,535142
259845,480014
489128,493137
258815,258800
298526,297860
508468,506822
218593,218504
258376,261382
107998,12166
38348,38336
210776,208630
25172,21576
296625,296483
140354,141171
233895,236163
221380,221364
443299,425070
95255,92952
394713,394733
393268,394942
101849,110961
296770,296083
576029,574289
308070,301165
89862,89865
541314,543783
285170,301262
450165,409243
2422,2369
550475,549609
381264,411557
396265,427568
360832,378389
438714,450008
298032,266369
233608,233073
535896,535913
194232,193737
23103,22685
260693,260701
9249,9245
410070,409820
178995,179132
29733,29771
309495,295766
60521,64274
551338,550923
108675,99118
203599,205855
20963,19794
151609,152495
124400,126494
514465,516223
397144,397372
343110,343108
313197,312969
101099,102138
426877,425823
128964,128975
429294,430685
455349,457044
526755,525427
381473,326818
353076,372524
152656,154118
487635,490218
135729,22168
73607,67154
47728,30481
516661,516363
484293,484288
399474,399956
64269,64075
517665,518663
376770,376610
442546,455549
199775,200531
449622,454054
488588,488796
26725,26696
203733,207898
23893,23312
325997,325843
467728,468168
304924,304922
479023,479322
326991,327455
73298,73165
268664,269483
54708,55474
469045,468713
147808,147340
77555,74964
311590,311665
216309,141120
533279,512465
322448,322818
553084,556088
254151,254155
204155,203834
163937,150448
508151,509127
47981,47674
205708,196550
299930,276442
252524,252603
170328,108499
527146,528035
291995,291422
430022,430434
107220,108357
424449,424528
295882,288026
497264,503625
239390,238698
304685,304532
537253,537711
50152,52480
47998,48028
533730,535907
474782,475373
484859,485207
268544,269724
216349,219342
428614,430121
112001,112004
336622,301308
315221,345590
69809,69817
524332,521443
397361,286456
371276,369253
413612,414602
191537,191889
402554,533916
466951,467321
556634,552898
97267,101403
11535,8473
224553,224185
585094,581076
312410,311003
40179,39212
332920,330498
110055,193868
45190,55214
443897,437904
5438,7485
206843,207038
172810,170702
235992,186042
188574,188207
159926,159978
224830,226156
4940,3044
97267,91954
112760,110716
402758,397155
400046,410869
420912,421863
402947,435523
147488,356841
114570,114577
411315,410222
143573,73028
135419,133538
486375,358446
462864,463839
25066,22549
511702,511393
576579,567080
133966,144409
17623,17612
304777,362915
29112,29763
401846,401210
460680,460676
75677,77869
222456,224000
294263,292727
99404,150362
144939,140236
87572,86544
37242,85396
315710,319716
121687,135744
204319,170599
471669,470969
444243,472849
412921,413529
49923,52377
51707,51634
69760,352801
545750,545758
202312,202761
3954,4302
244172,241765
84152,108250
400472,400481
31096,38880
24472,24412
131226,128906
560072,557731
35418,35412
366034,368563
409523,409919
205878,206140
560657,560636
53169,64611
195629,183956
549848,556545
346576,309937
472069,471061
305339,304867
504621,505697
174402,175400
393024,392167
241300,244617
128246,128253
491916,459475
61246,61011
74110,73712
492415,489401
122669,122605
334058,335965
235415,234652
219194,219123
240311,240316
482288,481732
464047,464195
308636,337068
431713,431704
147404,147367
355699,366203
540629,541265
225449,224834
288698,289691
366769,368379
560017,559902
529118,528766
305751,305750
5305,447310
63649,105767
546598,546390
233001,231966
303863,303861
14609,18105
351644,358122
306750,301290
384017,384125
432048,437063
511272,511758
410064,409869
30425,35800
113035,108803
555069,557431
97409,96867
384139,425435
242048,320482
471947,481809
305131,303009
505465,506587
322218,318652
320308,320222
422433,509705
67575,67960
32313,31623
156012,150923
187770,188142
579020,578297
169020,169038
426874,435942
340734,340743
299635,296010
181660,182031
330181,324564
22306,15388
216970,216130
269345,269331
495830,538196
456065,459680
146575,146330
493512,490710
8859,16070
385925,397569
435197,435781
119748,121377
84817,83891
373190,365468
268912,270203
513732,512129
495159,497051
536740,537394
417862,417757
567970,568078
533303,469346
405066,406880
165464,165219
459413,459389
258916,261674
381803,381850
205245,205772
295325,296455
494120,494915
275661,275668
177968,175695
498944,499013
320456,320443
498443,500717
454183,453822
289337,479118
423142,530150
17878,17275
226784,225153
216920,215612
531831,468082
484215,482340
463559,420417
119443,80740
25436,38185
108405,53966
391762,381425
401211,392444
470383,470379
492028,498107
50955,60777
167013,167211
257902,258255
166977,165302
419121,419421
26545,24471
519646,410003
345186,345211
352555,353417
166526,167123
177272,177281
518095,501845
362505,391749
510899,436439
186112,173667
319192,316095
341445,341262
18325,14180
194397,194906
195228,201250
460297,459678
305062,365796
500858,515655
339942,341466
189928,194190
4974,2492
152484,115136
562076,582509
17351,17357
167485,168899
473054,473229
503190,510021
79576,79639
364726,371008
240795,240805
86805,85556
518220,519637
20624,21615
224488,220594
3353,14718
183206,180318
47141,39926
254714,278025
396650,344194
277100,202058
508130,508063
180582,170467
461663,381268
64578,64993
573469,574169
454612,448993
228519,236575
469153,468998
556218,248026
443593,441120
385846,381545
128776,125303
384719,384507
487104,486207
472256,471155
25212,26375
132739,108131
231689,178827
165456,167155
350384,347052
74297,73806
36728,38437
193522,193524
440405,441292
258679,257142
185616,143234
123301,123315
179582,178058
213517,211607
552550,580811
403582,404427
291015,290433
341720,332583
562093,563965
88832,83416
18508,18744
221640,221184
17870,46006
408156,407596
503228,527817
213848,213841
517020,516967
363832,362406
98982,96926
86915,36274
278901,279361
486474,486161
279002,286583
204317,206203
78707,79203
36094,24686
355920,356432
404097,414857
556501,556504
434763,437097
249820,249752
117171,82967
71856,82479
320683,320337
115315,96077
480793,480163
531470,533851
428128,428886
183834,185498
80635,45378
79471,68460
257325,261202
112966,42862
414885,375441
160920,158370
31234,38277
159136,159113
28121,28235
136977,136991
29358,28851
29055,29042
445648,447040
197122,193804
516714,496107
245056,266057
323863,263307
221093,243272
377570,389792
557891,558466
85925,87563
216726,217169
414986,415093
334420,335070
256836,256500
179308,178963
25246,24400
359071,355223
123390,124834
255246,205781
16837,17620
118188,118309
399064,415846
238571,238542
337672,334317
535503,535511
556337,465518
107222,80269
377298,377965
566749,564476
418839,418879
462002,562482
263306,263304
580462,584824
529222,531962
238619,217830
556442,567951
38245,41648
114869,201948
391923,389747
22684,37277
111834,109559
338305,338367
384932,385099
242793,240505
86219,77056
587242,511159
577423,576451
90925,106008
473864,473703
460979,464289
213818,210915
392799,392801
446757,487606
304611,304880
220874,224259
166644,166673
504216,504643
220790,88371
286795,286583
480079,480015
483979,483994
198022,198009
516347,516069
336417,334219
305194,447282
42251,42266
406217,406061
297012,297151
514570,485149
314780,321069
546189,544463
320532,312196
371589,371767
383818,383728
272567,271589
390724,390712
268078,269467
549297,551128
37481,42541
274958,277482
72746,72733
515735,516629
441134,446500
47563,46303
184750,187553
168276,145537
11205,8077
560818,557118
317318,308895
373010,376075
416385,416363
379670,379620
480532,480118
214221,214314
526696,525628
576470,573658
96702,94724
449144,451477
374512,404666
464244,473166
510782,510781
87642,99503
112657,137838
86525,103153
12064,11901
45677,13908
245656,245403
464211,465112
428908,427266
134376,127608
342812,345171
268755,269278
75849,81656
581009,571356
257635,227388
311279,343725
293277,293747
316632,324001
222399,221319
329354,323063
397119,398281
352983,353142
530234,531096
104569,103557
321112,321873
107316,111529
169292,161029
495611,474515
493693,541458
217381,217355
97560,50782
554385,549391
228698,177529
312095,309760
100790,101009
118612,122504
419296,362484
581394,577963
544757,548236
291463,291965
259224,297453
283557,283554
501997,416357
586743,589796
551786,551089
372140,372004
196699,192276
450961,448938
466760,511541
100323,105680
380425,380411
115630,113884
324457,323913
98356,100300
426555,426337
113003,134287
483078,499861
235512,235821
415096,414028
586676,585541
438682,440273
293224,292177
426177,426162
525668,536432
365373,364805
282063,201991
207734,205196
453955,512629
346767,346581
429716,279480
272147,273766
249545,248445
487,1764
505729,506580
385984,380942
162023,198292
265051,264406
202253,202262
111610,112405
531909,531133
504802,503157
90590,90364
369603,377963
336984,335689
106150,62053
317957,317997
91620,91633
50813,50684
37276,45811
414430,414325
47254,43588
233530,187880
127726,126605
217071,211406
552730,552183
182231,180454
478485,478491
258940,270875
219830,220169
88468,91462
482562,480854
444021,445352
110319,96435
449470,449502
238380,238461
361945,382082
391698,408556
111402,107164
211335,211363
119318,103431
173362,210842
549769,548574
172608,173227
347557,343825
554435,551332
162188,331671
19333,25837
23808,32033
124172,120203
401060,401082
22306,23040
398988,440763
522716,523840
122984,120977
460511,465620
469882,488060
25363,9738
585751,585173
58356,60332
249957,261729
100568,103925
423096,421269
30614,31616
38530,38463
530649,585752
311456,422352
215529,215415
64457,65576
208986,206793
293960,288030
289646,289861
284963,284490
126676,114080
79737,63289
29809,29876
320020,318897
545057,545040
64293,64421
490470,476105
56850,57232
362581,362644
378425,381633
332933,332988
381268,200724
388565,394455
146938,146278
519493,519672
563999,559426
318480,318465
519713,553189
309495,313030
411337,411327
48652,48420
282275,277071
386886,586994
387429,317296
320535,316495
366885,366891
158818,163720
11116,24488
305841,305293
198033,198412
518801,515365
62054,115858
362891,363250
432481,444142
308855,308913
157824,165491
496110,543929
48973,50663
273032,273475
339830,344740
131547,121757
402048,371142
5717,11006
440819,438597
310286,284862
536630,536526
116187,114666
220504,218527
567251,578271
348492,389314
507733,493263
8834,9089
540482,540491
113798,114481
351490,357712
152115,150275
413906,413900
353048,354936
202467,201874
293127,316298
375273,378809
5488,5669
395413,395361
349371,349282
206175,167264
301950,61079
370484,370733
572947,572849
41758,45179
342061,338650
322633,322866
173250,26438
116369,115996
239245,240147
323963,317257
101120,98348
365850,388609
22781,83416
550700,550910
124706,124593
512453,508685
283182,251865
406360,406182
329977,355336
125638,125327
21792,23303
360976,361012
251922,251517
116021,115663
498434,513867
570840,570845
354525,355362
10642,11749
81683,81697
193938,193884
404393,404185
94629,98934
140852,140887
222259,225690
383320,383264
482784,395895
184786,182859
293816,293488
551639,554663
129427,128162
567636,568232
158135,159852
457381,460030
513965,512330
107823,94019
563915,549474
282884,284079
221441,222210
512305,465753
96641,96513
355895,372133
218112,247067
470565,472894
578024,577369
336043,335110
522519,511513
558412,546192
277554,278308
281542,282134
402701,401834
250411,250675
539756,530133
560520,566514
405840,405900
548627,563547
325801,312562
445559,445575
405329,394084
217808,212317
529579,525730
542951,535262
162787,164001
89592,89601
549576,506541
471140,469045
220150,220203
168012,166191
184563,189768
318581,317661
561717,558282
267515,266672
415362,418306
18894,19992
243987,243815
333702,333811
171898,171992
433462,429222
249318,249407
574417,572080
343632,374150
101447,102260
408599,408597
43652,121491
53293,54584
78620,55129
250295,251789
577644,537497
525690,527925
241925,274765
164259,168247
140012,140041
39459,42550
492230,497086
9234,21184
133339,134756
582124,582883
218013,264750
12995,8035
543722,583380
129155,343746
107319,104419
415447,329559
415954,414811
18197,15691
262126,375422
221394,233801
155473,155478
339814,342977
17105,16927
385626,386150
100453,100247
552168,552293
297603,295822
114927,112614
400347,398394
381731,381734
439538,442114
275619,274263
402473,401552
570163,569774
471613,506367
150289,150286
281284,283141
452116,454229
500166,583031
247866,222757
404361,406824
69168,71704
13754,22962
334259,333863
529101,508304
76979,102940
259326,260551
384900,385642
5561,4695
161854,132439
488243,445166
503963,504278
266133,384468
337930,358169
277941,302623
497775,496756
457393,455047
356484,348287
360085,354885
205527,208786
87683,87908
138515,138501
368902,369569
462279,460023
272580,272656
834,880
245564,253466
283228,282279
438685,438798
9694,11504
572452,582156
469313,469636
219878,226415
208418,207088
167043,170785
497356,504127
190806,190476
269154,267752
101046,96573
346185,349834
558588,558579
527206,527501
205108,203325
191196,186497
499662,499524
78275,134233
469591,468045
272175,294420
53385,52213
549057,548689
502242,499654
165287,165955
362747,366317
545105,531688
521294,525512
417068,417605
237823,236612
178801,179347
329338,326398
407543,407530
114639,108144
354590,376754
74232,74484
234871,237253
55153,56602
311910,312347
1215,2800
255541,168357
564399,566878
431790,426287
86620,86475
20565,19455
209716,212844
71565,72076
184117,180874
441183,439626
533922,557342
61118,61985
541041,535572
69156,70515
221656,197133
342756,355873
221561,221432
161517,161261
236963,233660
415717,417045
324104,324472
314816,297371
589441,590070
39419,31742
483534,437742
244911,244926
515163,521156
189404,176745
294060,319699
93081,99609
45069,78404
393793,394039
218670,219316
500777,501439
318025,329725
451336,426265
521670,520672
270983,271639
261021,272143
77182,79378
435621,432007
446716,497030
354556,351105
310540,310232
44091,44464
33497,19616
105776,110030
283529,284970
359293,362374
585017,589447
321758,329245
49997,50021
362899,362900
180371,180314
117861,95417
133642,133305
15239,52622
193844,197068
58124,57088
531024,531050
397353,400986
171429,170819
357929,358950
485044,462437
347672,325571
451015,439806
47060,47560
167491,251969
576624,573751
352782,346470
115540,115553
535161,535349
258466,200928
258740,258817
265431,268091
244930,232120
431593,428351
229916,268269
550603,550359
454589,457763
423000,431842
257141,256307
140073,137148
208526,209734
435013,426243
338781,274135
282348,273709
102689,111358
83499,85566
384058,383164
42821,40301
318300,304831
60434,63931
532625,478521
466330,465971
541214,519419
43688,75349
218442,210016
439524,435479
327708,339581
216258,219685
582118,557268
227035,224992
150541,242804
63709,81821
383465,401494
357798,365448
70067,68062
36701,36885
375856,376862
370042,372025
385506,385131
441971,442435
205108,208131
371062,374858
510517,511048
359471,360178
11863,8211
190330,192320
406301,443456
184409,195530
217398,217335
191157,188342
128004,126199
403373,403366
62213,39812
76534,57599
368500,369268
180050,180622
325357,156145
157816,152499
309825,309832
348998,299790
387485,387488
273125,267705
240812,242507
63838,73721
331421,330528
150785,150704
340361,353913
157965,149589
212609,212642
87602,197020
331363,330523
46715,46720
236908,228206
275918,276052
143895,158216
205651,205498
167239,165680
202667,203972
438621,448291
304641,304640
518584,500694
270219,258141
356032,356917
266036,270843
518280,522914
458298,461369
289456,319242
86092,85877
314176,525899
31848,30113
483857,483360
296854,296860
248766,247552
336143,341115
565255,563913
237333,236464
2899,2875
570640,588235
499756,499777
381766,380602
467660,470110
244491,237253
538406,516755
60015,22956
25648,25213
415421,427343
357745,357812
524491,522287
9416,57790
175911,172439
387023,387211
106986,107213
438739,433586
428798,428551
140451,148195
125982,133139
388883,388937
102170,146740
463253,463075
466458,463257
222190,221090
28663,28654
435955,436285
51752,12214
225276,226276
176433,171962
523927,522861
245384,238409
214903,215168
568037,566779
373102,409143
285005,156850
301664,300097
422252,422260
545766,516897
214560,218212
355336,407148
364412,364406
398714,398715
550528,520117
388180,432736
269907,269896
353015,352975
223081,229370
381622,214461
474358,475236
507267,402774
220627,223872
551017,496896
345117,345179
437474,419968
367960,367179
323344,328785
40456,40435
490480,489251
415938,494415
413653,413104
87396,87664
421868,422270
464814,407764
378420,374499
430742,431072
321289,321306
49968,48770
173245,173265
469874,470425
14880,6382
316746,316669
302421,303644
291089,268479
302328,294785
120852,140611
149663,142251
506974,507009
439045,443468
392889,396321
469592,470712
239078,239125
163141,152933
462167,448641
145207,430339
509482,494993
383172,396629
210276,210429
401626,401627
315894,308697
439299,450905
156424,156401
526512,526532
310481,335503
99079,104188
295474,294757
32430,32265
8491,8376
50144,50285
405883,406809
263928,264776
286368,257312
161794,160443
453386,453212
134009,135787
40705,39984
182189,169600
46934,17679
532082,508540
370884,370882
217854,219913
268014,245725
376556,376013
25328,25342
491819,490874
180601,179300
514116,516313
17542,21197
554551,554650
195414,191133
259265,259256
378136,376968
425207,427878
216490,529217
221873,222271
232425,229180
86774,87105
204007,203857
98847,95143
275007,277968
400832,400426
192608,205185
282950,282474
49747,48555
4960,14975
523875,524525
118152,118441
580376,581486
484037,477022
78212,70661
371875,374825
137789,134372
373429,358344
464329,462407
289762,289796
224634,223910
434934,437306
293025,295618
63385,64033
22881,22893
34400,33755
246019,250021
121757,131547
565963,556913
260980,262506
257098,259830
528158,521479
582197,582503
304136,307594
12412,12454
348003,361954
400501,400447
57172,54010
407531,398607
465590,465624
369827,370395
365192,362786
8176,8499
330288,401779
456658,456817
464617,461856
302272,302342
152357,133168
547083,547912
371723,374030
294366,293931
107125,86140
86829,86788
584798,583860
336017,335767
120369,490630
256741,258630
425324,421242
118863,118960
279821,279819
233264,232328
274009,272399
350471,350111
437527,408570
271047,272352
518642,518636
78072,79675
334679,334695
398051,379206
286582,335848
211994,354600
367791,367453
520392,521692
470603,457886
38819,38460
152286,151021
334235,333900
511828,518007
187208,184257
415188,416089
539465,571058
561184,560828
387388,383985
170085,170088
388482,388457
12907,11628
101031,96346
324632,324696
549360,547832
378712,379305
269101,268199
474960,477235
139583,139554
432154,428739
443609,443558
77125,83894
557848,558096
155103,155975
563635,568657
145822,147014
521486,522380
432651,432928
547864,547672
184682,183959
189866,192564
116471,115070
279550,287411
152012,134580
558534,558774
159452,122250
392609,384871
40629,38537
147694,180800
295773,295816
310092,324110
406366,423261
296356,296396
533714,534089
418235,430715
582032,586303
496102,494886
306623,309737
554843,556073
522413,523120
436400,436364
565740,565646
331837,334699
70378,74287
524865,524004
168216,168225
388338,391660
211452,212141
419871,419901
471885,472157
449102,495497
341175,341161
86606,100032
209459,205540
227794,228374
65704,63717
348974,342535
120708,120697
535930,535635
49701,50333
89761,89547
341067,341069
24573,17948
119180,141782
587105,586567
440458,440555
46491,46774
234599,272461
332900,327406
384609,384688
456809,464421
528804,520367
315104,310485
82317,82106
504297,503376
257983,257980
52368,52310
339541,355030
202903,201944
558189,557934
71236,73355
69074,57708
316314,316825
365300,367283
368603,370252
238756,226644
138146,132783
517705,515948
423571,425323
284054,275423
235675,231601
214022,214535
125694,115300
347304,347298
304529,304531
557976,542550
64971,63142
170555,161826
33799,35846
363610,361622
580809,575139
508698,504523
583918,574859
437983,440195
189096,178120
56958,47694
548850,546709
348976,348973
564477,567915
260953,260897
7933,9359
205037,204589
184092,214213
119583,119517
284534,280382
76904,77212
121986,121263
210394,209150
367324,405977
48426,48428
469501,477203
174621,163249
335401,337577
123690,123974
486994,489370
64952,64970
63367,62890
307405,87114
325001,334445
487718,502610
233138,240943
581495,571306
139128,139242
193136,192285
529237,529243
237158,236356
162323,165831
348495,348269
65005,64981
306315,306843
566205,565708
473661,468839
172634,167758
23475,21193
258490,257945
298126,315113
186466,191435
221927,224949
157179,170618
501936,503653
133641,136493
108011,109374
253239,228870
315558,317205
39062,19588
390922,390703
281335,280745
13226,4644
464755,464636
48284,48321
50643,49795
490924,492063
73214,79967
521872,477772
281878,281896
52084,52096
373377,452655
56438,63627
453828,474819
140693,139515
368339,368061
54864,13441
123877,393494
545893,532992
252300,240901
170758,173431
514982,503751
433310,458092
243641,243772
209417,210874
226239,243774
155911,152565
230460,233084
307674,306459
514180,519278
491664,498639
18139,24625
126892,126086
106220,105509
38704,40417
36540,103921
590520,582505
213741,200282
198699,181981
399678,399819
66882,63247
317798,313106
180443,181105
439270,433303
258320,256544
86775,106717
196907,193386
139151,140141
388408,383999
171217,171097
372248,378545
93603,93816
198240,197847
396653,395259
486280,495988
549930,583641
330097,329943
274748,288766
521289,519801
88672,148669
152565,155911
138314,139617
499058,498365
228308,228274
337957,270466
438737,437354
352980,354725
581206,589996
112095,112103
449433,449677
536352,548778
186430,193602
109825,109166
188173,186442
354241,354237
383128,381728
116423,111833
250836,278751
438132,438708
498310,532622
568602,569463
413394,412894
20690,18698
276903,80284
39966,44264
19628,18645
61808,57819
308170,309268
50078,50120
543400,543730
47772,58106
14157,14147
523156,295576
193398,208230
263671,255217
158180,150308
497178,495963
68681,65040
582566,582667
390901,390899
566060,565279
193136,193708
271983,271863
286311,333454
450070,450089
578023,578030
496059,528587
542373,535195
411097,408514
359365,348774
213795,212545
505268,497486
196066,374168
89686,59604
215569,211114
282447,282308
280319,276825
79316,76306
283644,283525
502486,502510
464421,515232
487421,487423
3551,3595
477238,453027
311974,322964
53144,53499
378513,367306
285764,286868
515828,500499
202029,195740
343388,343377
446102,443855
104746,103744
451741,451512
298090,297981
524979,524104
234294,234483
20410,22040
569534,579218
81458,86763
435398,300365
179110,178067
285791,273594
461975,459051
226010,225897
480214,466339
55059,57561
141225,141149
516699,539803
375593,374118
121728,133142
479497,479530
399590,399143
165621,166445
584306,588017
456609,453623
473734,484080
187438,188049
153097,147396
576637,568215
130021,79559
396058,393089
338378,338900
348625,348179
151568,146379
500929,491874
169412,169353
70284,70277
399535,374519
330769,330483
185650,181853
280713,268777
394315,393052
238228,240301
150503,155854
232569,232369
200103,199759
335467,335408
467147,469120
215350,215082
89551,81013
487543,487547
463423,467784
439353,440214
347397,352937
129007,59925
325960,353431
391223,391434
76922,120988
8116,8879
253703,253916
321403,321569
235380,234125
175489,139487
478945,529540
376977,332127
285917,285524
205625,205326
446935,447188
488127,487948
326350,323788
448920,445977
92629,68938
583402,584362
193972,153524
98720,99158
563886,564227
33253,33806
344419,345190
438949,429399
538333,532602
362518,363021
50654,40749
393947,374697
278621,278735
46815,4966
238800,238783
496107,465167
509560,509562
15379,15504
306346,308221
316954,289398
312631,312643
101206,86794
106428,84549
430796,430129
412617,413470
542241,543265
499743,499086
221397,222318
558765,556351
532455,535135
354617,354203
535457,525132
172583,178568
94507,80288
140360,142710
170153,171966
339278,339291
474680,472014
60201,61321
198942,198922
186682,220859
29246,95544
303880,303093
411862,411847
248784,248776
62005,61984
35724,33592
218329,211672
440278,443136
127627,127624
122085,114734
180377,192780
322886,331989
74850,46335
341073,339087
148384,146996
148943,150932
208074,191925
190842,194028
202256,202430
188622,162161
42232,42378
542600,538071
115064,118446
53435,53943
743,194380
484351,484893
340001,341729
463578,459346
38335,35637
87848,83360
242042,240294
557862,556331
365095,365081
252188,281978
439683,451944
1660,1676
263203,266697
428175,432603
492597,492591
176230,175661
120472,122945
51611,48090
415520,415515
556783,562690
499323,523551
46506,520968
235619,239321
473720,481259
243063,242948
463813,394302
585501,584518
273996,273668
391599,385035
267961,286390
468137,461833
30137,30208
37346,37001
46170,45686
36014,45193
221888,221750
267643,270805
382758,382762
433241,433201
29947,30084
193463,202426
557252,489017
200581,200433
168562,168512
376648,376651
249365,258304
202822,203349
364167,361436
158784,158745
237507,235144
434205,436102
504098,503971
522931,518414
93064,93701
195203,191962
266757,263249
46187,46040
392245,399146
339745,109332
287276,316041
432559,429582
465670,465902
133932,131893
36562,30853
58374,58529
418789,418499
164757,164743
160368,160573
293778,279750
245684,245711
121229,133258
389247,389993
260743,260983
468510,471032
430995,423094
258284,261557
492799,473076
352571,336182
33851,33808
42522,18896
256755,260540
370972,371347
125111,126485
27340,27353
541580,542727
398665,398666
511263,507809
554937,531949
122961,122906
53007,52849
419836,423505
163929,163958
119242,51762
11364,9376
307899,290659
163294,163218
401774,401769
417155,419536
49015,49281
240682,238466
531797,531835
289442,284609
396760,397547
175531,175794
196798,197712
215154,215007
250051,250657
390918,391416
346542,495085
523763,524178
127157,154947
30688,30445
403841,348131
159811,161944
525359,552431
417084,417791
530023,510985
383566,383564
476103,476256
568872,567019
54367,56100
191267,187494
521541,514492
384895,384900
15074,12103
45267,45265
140441,140099
83632,89401
251846,266668
444538,463194
172681,170676
105815,105878
575360,574429
458436,458432
179933,189594
191695,186628
357332,357620
565280,563543
7951,26934
18309,17762
192135,209531
549509,502961
348699,348880
81760,47290
330119,331877
273736,208183
91586,165372
401631,401410
247913,250821
356487,356481
522806,521643
29286,29546
220316,191527
42093,77176
522484,477269
358718,358709
50790,50653
7867,7234
277231,283002
367967,366634
77559,75601
102057,101174
137148,140073
28882,28150
520095,518963
419079,420250
488747,489721
554243,552805
25174,25095
395353,396654
513548,512851
51138,44920
238834,237830
61254,61098
289327,288957
263696,352511
244417,244424
466864,485964
167553,167641
158219,162052
173437,171719
487092,489531
576649,578187
52196,53118
493670,519839
375058,376000
195875,195885
432461,431601
332195,331134
460565,457700
36836,16980
358018,357170
506889,506875
377094,476232
478986,480308
203988,204774
268271,268390
300803,275956
320269,320113
220518,221058
27679,28242
46353,48290
529414,529505
351710,361597
223017,223266
447050,447109
296541,296444
296501,297045
548635,508597
327392,328263
502572,497104
471384,471527
564303,565267
473536,486486
390856,388578
349619,341629
48095,48075
559202,552001
275178,275195
285539,285542
337838,339657
162581,162490
401694,401708
556592,556543
134249,136941
272744,271103
444109,444906
47558,51253
81185,80485
416617,417119
74117,74671
33386,32808
436638,436423
363453,362711
571549,571538
124634,124694
123750,169827
481193,480957
65738,51518
356307,255543
566561,566285
159305,158311
152956,152938
480253,480335
428784,391958
369885,203824
64498,91729
251507,254662
392518,382368
10570,11850
502093,496473
459479,459481
518057,514820
525234,533379
274795,275026
191335,203573
41628,40764
170887,172124
130168,131022
472528,473433
356223,354290
96794,96574
117949,188423
519243,522264
389213,385365
171467,155437
155973,156452
339411,338293
449227,449077
102769,99262
540962,541081
237511,144956
164274,165392
543766,543171
515073,516677
101835,101838
77574,77706
356460,356862
75462,99521
342613,350255
391141,364372
474940,474918
303358,303332
488761,480304
548560,548558
464973,458082
248575,247260
60834,61023
108711,128578
319263,319564
508148,508138
522001,530775
303878,304307
305772,154740
450256,450094
267248,274253
481476,480090
315059,312141
423821,405020
541767,542390
220827,218729
341377,338910
387680,393624
61250,61648
151965,150819
71647,71652
517978,524861
510666,510773
141531,133019
58358,60842
585832,585784
143719,139307
226487,226482
111457,123695
372787,349001
572673,571637
86897,86869
588230,578518
197504,199660
173059,172967
450665,449925
15728,17675
7201,6702
167204,161713
394089,437867
376115,376351
147813,152604
258758,255591
507741,483439
161847,160535
33164,33472
187164,187157
468123,467201
280330,283026
530224,529979
411876,412042
278771,279915
179438,225696
456540,453136
212368,211431
50781,50778
268853,380664
276517,280894
416411,412250
335155,334786
377307,377574
95943,99696
495,129
310699,312068
50926,50378
442708,444558
402253,408198
574076,576463
256367,256457
244323,254075
404541,404544
268007,268023
79613,64225
510100,500697
318257,309566
309121,309654
177671,178848
253347,256405
202039,228514
163196,162846
122380,99180
108909,108890
272468,153787
122005,129104
39677,48617
106127,97699
568612,571631
350502,363118
487750,485396
543806,541741
112074,111925
270401,268902
1747,2157
485126,488377
251841,226510
506127,494900
529826,529128
279235,251510
115315,155895
83905,83896
537197,521919
210874,210943
59243,57168
165709,158721
580712,580711
126610,128553
276985,279026
554651,525490
370109,438432
189521,190382
531959,531952
528877,540471
162196,197232
414377,473110
458032,298031
168152,168187
94664,94666
170653,170468
175992,175978
207871,207862
8711,8715
228390,218775
378933,111007
104871,104546
6651,7308
121802,121174
487850,487855
522274,521595
254261,258788
115521,130457
177850,219480
312677,315297
535385,536425
333468,318038
321709,325439
565010,563653
327017,283341
485626,485293
251581,251257
457484,449288
431216,409804
261004,261055
206591,210178
576782,577590
332196,330418
443651,333719
370301,372937
471993,470509
50882,50405
460903,454125
206575,170048
530672,530818
184671,184662
452634,40316
335338,336667
13703,13713
119675,118895
468901,468891
223208,226057
241713,224227
238240,285549
96993,92542
488349,488333
304699,302637
164451,164367
266096,266257
433253,431764
21382,43251
559075,549787
403469,441440
347372,347379
355783,288971
185862,178867
380900,385677
248537,248525
468365,468507
483894,489178
393681,405321
260141,260434
252538,251832
325470,325852
87559,89673
364113,365014
587797,588703
586649,586624
425839,426417
194847,191068
59156,58996
259298,256712
445339,446049
464863,464547
433111,441106
380128,384824
54209,49580
97605,94909
50625,50533
393484,393823
475605,477215
72825,53408
365032,364008
124247,124246
369046,369055
462366,421260
138161,154706
42094,42070
139166,137229
53794,38226
304226,292402
71051,71054
366762,365688
209322,216088
131342,131102
484562,484739
242443,240264
33741,7306
277025,277596
318616,318627
576051,573304
42201,108332
381932,417917
398894,398395
268367,260690
1472,1251
128200,131619
366388,366386
97097,96546
39622,39379
254137,255072
450786,452351
444181,442851
15407,13340
328493,328780
96592,87928
163946,162114
474499,474207
255352,255340
573541,573539
375575,418695
173315,174305
133651,128675
71318,120982
108419,108742
28199,30110
571521,571531
403635,510510
239901,241715
542162,542205
141008,139473
500274,529973
465650,464122
